Id,geometry_ATP,stop_id,stop_name,localite_ATP,label,Label_cor,country-corrected,localite_ACT,dist,rue,code_postal,similar_to_locATP,similar_to_locACT,coord_x,coord_y
2630,POINT (72597.00144010822 124860.7576868257),2.00111E+11,"Marnach, Bombatsch",Marnach,Marnach,Marnach,L,Marnach,20.48959492,Bombatsch,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72597.00144,124860.7577
2631,POINT (73208.04102655889 123997.35804607662),2.00111E+11,"Marnach, Dosberstrooss",Marnach,Marnach,Marnach,L,Marnach,23.422891,Schwaarzenhiwwelstrooss,9763,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",73208.04103,123997.358
2632,POINT (73220.21238956403 123993.89460567934),2.00111E+11,"Marnach, Dosberstrooss",Marnach,Marnach,Marnach,L,Marnach,14.63485947,Schwaarzenhiwwelstrooss,9763,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",73220.21239,123993.8946
2633,POINT (72875.23802904271 125860.90823236645),2.0011E+11,"Marnach, Fëschberstrooss",Marnach,Marnach,Marnach,L,Marnach,17.41868099,Fëschberstrooss,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72875.23803,125860.9082
2634,POINT (72857.40278395552 125855.14776848609),2.0011E+11,"Marnach, Fëschberstrooss",Marnach,Marnach,Marnach,L,Marnach,29.95315549,Fëschberstrooss,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72857.40278,125855.1478
2635,POINT (73129.6055975924 124271.53034964339),2.0011E+11,"Marnach, Geschäftszenter",Marnach,Marnach,Marnach,L,Marnach,14.92550021,Marbuergerstrooss,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",73129.6056,124271.5303
2636,POINT (73126.35717859001 124251.40166661916),2.0011E+11,"Marnach, Geschäftszenter",Marnach,Marnach,Marnach,L,Marnach,28.07527253,Marbuergerstrooss,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",73126.35718,124251.4017
2637,POINT (72146.48861534342 123917.04243857921),2.00111E+11,"Marnach, Munzerstrooss",Marnach,Marnach,Marnach,L,Marnach,11.72611637,Munzerstrooss,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72146.48862,123917.0424
2638,POINT (72141.12986155156 123925.94871781165),2.00111E+11,"Marnach, Munzerstrooss",Marnach,Marnach,Marnach,L,Marnach,12.0585774,Munzerstrooss,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72141.12986,123925.9487
2639,POINT (72759.23473007996 124513.71911640512),2.0011E+11,"Marnach, Op der Bréck",Marnach,Marnach,Marnach,L,Marnach,57.04561982,Bombatsch,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72759.23473,124513.7191
2640,POINT (72782.43242269881 124509.57251706309),2.0011E+11,"Marnach, Op der Bréck",Marnach,Marnach,Marnach,L,Marnach,49.40561194,Bombatsch,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72782.43242,124509.5725
2641,POINT (72724.1697230946 125542.98823268403),2.0011E+11,"Marnach, Pënnik",Marnach,Marnach,Marnach,L,Marnach,25.76483084,Fëschberstrooss,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72724.16972,125542.9882
2642,POINT (72734.40103467928 125537.3016603337),2.0011E+11,"Marnach, Pënnik",Marnach,Marnach,Marnach,L,Marnach,17.36670121,Fëschberstrooss,9764,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",72734.40103,125537.3017
2643,POINT (73232.41370515533 123671.0871369137),2.00111E+11,"Marnach, Schwaarzenhiwwel",Marnach,Marnach,Marnach,L,Marnach,14.3880817,Schwaarzenhiwwelstrooss,9763,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",73232.41371,123671.0871
2644,POINT (73229.71559695629 123689.99977014205),2.00111E+11,"Marnach, Schwaarzenhiwwel",Marnach,Marnach,Marnach,L,Marnach,20.01123089,Schwaarzenhiwwelstrooss,9763,"['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']","['Marnach', 'Manternach', 'Canach', 'Medernach', 'Garnich']",73229.7156,123689.9998
2645,POINT (70426.31391310936 110643.3033148202),2.0012E+11,Masseler,Masseler,,NA,L,Masseler,39.1549989,Um Knupp,9668,"['Assel', 'Asselborn', 'Hassel', 'Sassel', 'Wasserliesch']","['Assel', 'Asselborn', 'Hassel', 'Sassel', 'Wasserliesch']",70426.31391,110643.3033
2646,POINT (69221.81296899513 111087.9260620239),2.0012E+11,"Masseler, Op der Houscht",Masseler,,NA,L,Masseler,27.8175578,Op der Houscht,9668,"['Assel', 'Asselborn', 'Hassel', 'Sassel', 'Wasserliesch']","['Assel', 'Asselborn', 'Hassel', 'Sassel', 'Wasserliesch']",69221.81297,111087.9261
2647,POINT (69219.59931801402 111093.9368380291),2.0012E+11,"Masseler, Op der Houscht",Masseler,,NA,L,Masseler,27.26538883,Op der Houscht,9668,"['Assel', 'Asselborn', 'Hassel', 'Sassel', 'Wasserliesch']","['Assel', 'Asselborn', 'Hassel', 'Sassel', 'Wasserliesch']",69219.59932,111093.9368
2650,POINT (69087.15197460953 122876.57272836754),2.0011E+11,"Mecher, Dueref",Mecher,Mecher,Mecher,L,Mecher,53.84290222,Maison,9765,"['Mecher', 'Bech-Kleinmacher', 'Echternach', 'Grevenmacher', 'Ehner']","['Mecher', 'Bech-Kleinmacher', 'Echternach', 'Grevenmacher', 'Ehner']",69087.15197,122876.5727
2651,POINT (69088.81786794556 122885.5790659598),2.0011E+11,"Mecher, Dueref",Mecher,Mecher,Mecher,L,Mecher,48.15345727,Maison,9765,"['Mecher', 'Bech-Kleinmacher', 'Echternach', 'Grevenmacher', 'Ehner']","['Mecher', 'Bech-Kleinmacher', 'Echternach', 'Grevenmacher', 'Ehner']",69088.81787,122885.5791
2652,POINT (58827.213039555834 109872.91868793749),2.00121E+11,"Mecher, Kapell",Mecher,Mecher,Mecher,L,Mecher,16.94635291,Duerfstrooss,9669,"['Mecher', 'Bech-Kleinmacher', 'Echternach', 'Grevenmacher', 'Ehner']","['Mecher', 'Bech-Kleinmacher', 'Echternach', 'Grevenmacher', 'Ehner']",58827.21304,109872.9187
2653,POINT (83541.16727291099 96413.6910927943),2.00141E+11,"MEDERNACH, Fondation",Medernach,Medernach,Medernach,L,Medernach,32.24352499,Rue de Larochette,7661,"['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']","['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']",83541.16727,96413.69109
2654,POINT (83531.2342746733 96411.23749400812),2.00141E+11,"MEDERNACH, Fondation",Medernach,Medernach,Medernach,L,Medernach,24.22242787,Rue de Larochette,7661,"['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']","['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']",83531.23427,96411.23749
2655,POINT (83478.00738851524 97767.16080285989),2.00141E+11,"MEDERNACH, Iermsdrëferstrooss",Medernach,Medernach,Medernach,L,Medernach,37.32171827,Rue d'Ermsdorf,7662,"['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']","['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']",83478.00739,97767.1608
2656,POINT (83480.06104148926 97818.21502934967),2.00141E+11,"MEDERNACH, Iermsdrëferstrooss",Medernach,Medernach,Medernach,L,Medernach,31.8406477,Rue d'Ermsdorf,7662,"['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']","['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']",83480.06104,97818.21503
2657,POINT (83298.39155098988 96800.71246655587),2.00141E+11,"MEDERNACH, Op der Gare",Medernach,Medernach,Medernach,L,Medernach,20.77035943,Rue de Larochette,7661,"['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']","['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']",83298.39155,96800.71247
2658,POINT (83293.51470711328 96771.56818310678),2.00141E+11,"MEDERNACH, Op der Gare",Medernach,Medernach,Medernach,L,Medernach,15.29401554,Rue de Larochette,7661,"['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']","['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']",83293.51471,96771.56818
2659,POINT (83510.61269464085 97220.95013171411),2.00141E+11,"MEDERNACH, Op der Lann",Medernach,Medernach,Medernach,L,Medernach,6.306207738,Rue de Savelborn,7660,"['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']","['Medernach', 'Derenbach', 'Marnach', 'Echternach', 'Manternach']",83510.61269,97220.95013
2660,POINT (85837.50263567673 71168.32025936256),2.002E+11,Medingen,Medingen,Medingen,Medingen,L,Medingen,6.171737676,Rue de Dalheim,5328,"['Medingen', 'Maldingen', 'Essingen', 'Brimingen', 'Dillingen']","['Medingen', 'Maldingen', 'Essingen', 'Brimingen', 'Dillingen']",85837.50264,71168.32026
2661,POINT (85848.04870821825 71180.78854345932),2.002E+11,Medingen,Medingen,Medingen,Medingen,L,Medingen,10.41761129,Rue de Dalheim,5328,"['Medingen', 'Maldingen', 'Essingen', 'Brimingen', 'Dillingen']","['Medingen', 'Maldingen', 'Essingen', 'Brimingen', 'Dillingen']",85848.04871,71180.78854
2662,POINT (86143.05481385175 71000.7153275694),2.002E+11,"Medingen, Aire de virage",Medingen,Medingen,Medingen,L,Medingen,247.2042056,Am Kundel,5328,"['Medingen', 'Maldingen', 'Essingen', 'Brimingen', 'Dillingen']","['Medingen', 'Maldingen', 'Essingen', 'Brimingen', 'Dillingen']",86143.05481,71000.71533
2663,POINT (71939.88274166748 83969.41676762233),2.00191E+11,"Meispelt, Bei Mëllesch",Meispelt,Meispelt,Meispelt,L,Meispelt,11.10687481,Rue de Keispelt,8291,"['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']","['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']",71939.88274,83969.41677
2664,POINT (71849.686096473 83919.94457952537),2.00191E+11,"Meispelt, Bei Mëllesch",Meispelt,Meispelt,Meispelt,L,Meispelt,13.20959079,Rue de Kopstal,8291,"['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']","['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']",71849.6861,83919.94458
2666,POINT (72053.32702137511 83483.31287274402),2.00191E+11,"Meispelt, Kräizwee",Meispelt,Meispelt,Meispelt,L,Meispelt,24.86202032,Rue de Kopstal,8291,"['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']","['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']",72053.32702,83483.31287
2667,POINT (72253.50560452165 84196.30540676673),2.00191E+11,"Meispelt, Kuesselt",Meispelt,Meispelt,Meispelt,L,Meispelt,18.83885971,Rue de Keispelt,8291,"['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']","['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']",72253.5056,84196.30541
2668,POINT (72243.85910219753 84160.94981845056),2.00191E+11,"Meispelt, Kuesselt",Meispelt,Meispelt,Meispelt,L,Meispelt,16.56792994,Rue de Keispelt,8291,"['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']","['Meispelt', 'Heispelt', 'Keispelt', 'Sinspelt', 'Aspelt']",72243.8591,84160.94982
2669,POINT (89659.5475802232 79993.99100902326),2.0018E+11,"Mensdorf, Ennen am Duerf",Mensdorf,Mensdorf,Mensdorf,L,Mensdorf,18.53753042,Rue du Moulin,6933,"['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",89659.54758,79993.99101
2670,POINT (89747.86958100306 79988.25511539062),2.0018E+11,"Mensdorf, Ennen am Duerf",Mensdorf,Mensdorf,Mensdorf,L,Mensdorf,7.049118424,Rue Chaussée,6930,"['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",89747.86958,79988.25512
2671,POINT (89681.92582190022 80037.85320320317),2.0018E+11,"Mensdorf, Ennen am Duerf",Mensdorf,Mensdorf,Mensdorf,L,Mensdorf,14.60666008,Rue de l'Eglise,6933,"['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",89681.92582,80037.8532
2672,POINT (89744.53592623447 80394.43741336025),2.0018E+11,"Mensdorf, Op den Hoehlerchen",Mensdorf,Mensdorf,Mensdorf,L,Mensdorf,14.13998306,Rue de Roodt-sur-Syre,6933,"['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",89744.53593,80394.43741
2673,POINT (89766.83894390476 80518.3808332695),2.0018E+11,"Mensdorf, Op den Hoehlerchen",Mensdorf,Mensdorf,Mensdorf,L,Mensdorf,19.35354836,Rue de Roodt-sur-Syre,6933,"['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",89766.83894,80518.38083
2674,POINT (89936.98978130518 79907.40715046448),2.0018E+11,"Mensdorf, Uewen am Duerf",Mensdorf,Mensdorf,Mensdorf,L,Mensdorf,18.9625965,Rue Principale,6930,"['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",89936.98978,79907.40715
2675,POINT (89953.90604927677 79857.94389485341),2.0018E+11,"Mensdorf, Uewen am Duerf",Mensdorf,Mensdorf,Mensdorf,L,Mensdorf,10.2169639,Rue de Beyren,6931,"['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",89953.90605,79857.94389
3450,POINT (88593.68344360028 80529.17302398432),2.0018E+11,"Roodt-sur-Syre, Rothoicht",Roodt-sur-Syre,Roodt-sur-Syre,Roodt-sur-Syre,L,Mensdorf,165.0008527,Rue Rouduecht,6935,"['Roodt-sur-Syre', 'Roodt(Ell)', 'Syren', 'Surré', 'Erpeldange-sur-Sûre']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",88593.68344,80529.17302
3451,POINT (88608.29128435036 80514.73729272008),2.0018E+11,"Roodt-sur-Syre, Rothoicht",Roodt-sur-Syre,Roodt-sur-Syre,Roodt-sur-Syre,L,Mensdorf,144.7430143,Rue Rouduecht,6935,"['Roodt-sur-Syre', 'Roodt(Ell)', 'Syren', 'Surré', 'Erpeldange-sur-Sûre']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",88608.29128,80514.73729
3454,POINT (88986.4295738974 80331.83597654245),2.0018E+11,"Roodt-sur-Syre, Z.I. Rothoicht",Roodt-sur-Syre,Roodt-sur-Syre,Roodt-sur-Syre,L,Mensdorf,136.7108401,Rue Strachen,6933,"['Roodt-sur-Syre', 'Roodt(Ell)', 'Syren', 'Surré', 'Erpeldange-sur-Sûre']","['Mensdorf', 'Moesdorf', 'Moersdorf', 'Consdorf', 'Ermsdorf']",88986.42957,80331.83598
2676,POINT (66500.24141764318 114311.68486581207),2.00121E+11,"Merkholtz, Dellewee",Merkholtz,Merkholtz,Merkholtz,L,Merkholtz,26.54236424,Am Dellewee,9670,"['Merkholtz', 'Holtz', 'Bockholtz', 'Holzem', 'Mertzig']","['Merkholtz', 'Holtz', 'Bockholtz', 'Holzem', 'Mertzig']",66500.24142,114311.6849
2677,POINT (66502.54620154026 114171.75211402604),2.00121E+11,"Merkholtz, Duerfstrooss",Merkholtz,Merkholtz,Merkholtz,L,Merkholtz,12.0037806,Duerfstrooss,9670,"['Merkholtz', 'Holtz', 'Bockholtz', 'Holzem', 'Mertzig']","['Merkholtz', 'Holtz', 'Bockholtz', 'Holzem', 'Mertzig']",66502.5462,114171.7521
2700,POINT (75291.21608370006 91008.91691231981),2.00161E+11,"Mersch, Beim Klouschter",Mersch,Mersch,Mersch,L,Mersch,19.23711604,Rue de Colmar-Berg,7525,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75291.21608,91008.91691
2701,POINT (75320.94025917065 90964.95754170103),2.00161E+11,"Mersch, Beim Klouschter",Mersch,Mersch,Mersch,L,Mersch,30.31083389,Rue de Colmar-Berg,7525,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75320.94026,90964.95754
2702,POINT (77924.64513034643 90985.27495158627),2.00161E+11,"Mersch, Bënzert",Mersch,Mersch,Mersch,L,Mersch,8.893670611,Bënzert,7410,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",77924.64513,90985.27495
2703,POINT (77933.0015283917 90977.59732129335),2.00161E+11,"Mersch, Bënzert",Mersch,Mersch,Mersch,L,Mersch,15.45890476,Bënzert,7410,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",77933.00153,90977.59732
2708,POINT (75816.41893674391 90932.6360537921),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,50.18024866,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75816.41894,90932.63605
2709,POINT (75822.47164571188 90931.85287366224),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,53.98252585,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75822.47165,90931.85287
2710,POINT (75813.73459364321 91003.59973962483),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,24.13199482,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75813.73459,91003.59974
2711,POINT (75821.92634210795 90972.8953651577),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,35.24588701,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75821.92634,90972.89537
2712,POINT (75822.01666862082 90996.91992813244),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,29.93491817,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75822.01667,90996.91993
2713,POINT (75821.69417238038 90951.87398971588),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,49.83105596,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75821.69417,90951.87399
2714,POINT (75822.66348762502 90899.81988911182),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,33.24157148,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75822.66349,90899.81989
2715,POINT (75816.74071575594 90976.68096483764),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,28.83536864,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75816.74072,90976.68096
2716,POINT (75816.6503656603 90952.65640269921),2.00161E+11,"Mersch, Gare routière",Mersch,Mersch,Mersch,L,Mersch,46.37960884,Rue de la Gare,7535,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75816.65037,90952.6564
2717,POINT (73631.76722572395 88346.64599987728),2.00161E+11,"Mersch, Hunnebour",Mersch,Mersch,Mersch,L,Mersch,134.8439956,Hunnebur,7599,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",73631.76723,88346.646
2718,POINT (73636.92241429441 88315.83074256839),2.00161E+11,"Mersch, Hunnebour",Mersch,Mersch,Mersch,L,Mersch,165.4591125,Hunnebur,7599,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",73636.92241,88315.83074
2719,POINT (74876.15472421437 90024.61334991525),2.00161E+11,"Mersch, Lankheck",Mersch,Mersch,Mersch,L,Mersch,14.7171903,Rue Lankheck,7542,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",74876.15472,90024.61335
2720,POINT (74858.81683668584 90058.99811343438),2.00161E+11,"Mersch, Lankheck",Mersch,Mersch,Mersch,L,Mersch,9.822393903,Rue Lankheck,7542,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",74858.81684,90058.99811
2721,POINT (76024.02523216594 90523.28486932736),2.00161E+11,"Mersch, Lohr",Mersch,Mersch,Mersch,L,Mersch,8.808614377,Rue Lohr,7545,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",76024.02523,90523.28487
2722,POINT (76059.06799809026 90547.61794372473),2.00161E+11,"Mersch, Lohr",Mersch,Mersch,Mersch,L,Mersch,15.01247515,Rue Lohr,7545,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",76059.068,90547.61794
2723,POINT (75905.82341717159 91188.16414611864),2.00161E+11,"Mersch, Lycée Ermesinde",Mersch,Mersch,Mersch,L,Mersch,47.59824224,Rue de la Gare,7590,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75905.82342,91188.16415
2724,POINT (75360.12695861267 90350.0718958026),2.00161E+11,"Mersch, Maartplaz",Mersch,Mersch,Mersch,L,Mersch,32.11301331,Place Saint-Michel,7556,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75360.12696,90350.0719
2725,POINT (75372.3734731462 90343.49927822733),2.00161E+11,"Mersch, Maartplaz",Mersch,Mersch,Mersch,L,Mersch,32.32904618,Rue Jean Majerus,7555,"['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']","['Mersch', 'Merscheid', 'Remerschen', 'Buederscheid', 'Gruemelscheid']",75372.37347,90343.49928
