,StopPointCode,StopPointAuthority,StopPointShortName,StopPointPublicCode,StopPointStopType,StopPointLatitude,StopPointLongitude,passengers
27,68320102,RGTR,"BETZDORF, Bei der Schoul",BEBEIS02,busStation,49.687581826884,6.34887083566879,528
28,24430101,RGTR,"SENNINGERBERG, Rue des Résidences",SERÉSI01,busStation,49.6495395304481,6.23481638049173,338
29,24430401,RGTR,"SENNINGERBERG, Rue des Pins",SEPINS01,busStation,49.6482282891683,6.23829908994823,928
30,24430501,RGTR,"SENNINGERBERG, Martinus",SEMART01,busStation,49.6493381230939,6.24107663067178,584
37,69510202,RGTR,"OLINGEN, rue de Betzdorf",OLBETZ02,busStation,49.6817380769513,6.31663485224862,896
39,69500301,RGTR,"OLINGEN, Centre Culturel",OLCECU01,busStation,49.6799863464836,6.314804214393,43
8,19220101,RGTR,"LUX Dommeldange, Contournement",DOCONT01,busStation,49.6320325754818,6.13789790533298,570
9,14530101,RGTR,"LUX Dommeldange, Dauschbuer",DODAUS01,busStation,49.6402681507675,6.15373377661718,606
10,27120101,RGTR,"NIEDERANVEN, Stafelter",NISTAF01,busStation,49.658683185369,6.17426405019653,163
11,61120102,RGTR,"JUNGLINSTER, Gemeng",JUGEME02,busStation,49.7152443063318,6.24975944051578,458
12,61120101,RGTR,"JUNGLINSTER, Gemeng",JUGEME01,busStation,49.7151417641878,6.2499872234006,549
13,19220102,RGTR,"LUX Dommeldange, Contournement",DOCONT02,busStation,49.6338943952323,6.14115458052257,350
17,27120102,RGTR,"NIEDERANVEN, Stafelter",NISTAF02,busStation,49.6587533645607,6.17419069157731,655
18,14530102,RGTR,"LUX Dommeldange, Dauschbuer",DODAUS02,busStation,49.6398610184118,6.1521782882564,610
4,23430401,RGTR,"LUX Cents, Cents-Hamm Quai 1",LUCCHQ01,busStation,49.6143243537409,6.16553350674131,705
11,13190201,RGTR,"LUX Kalchesbruck, Reno",LUKARE01,busStation,49.6217520122883,6.18640019904277,559
18,23430402,RGTR,"LUX Cents, Cents-Hamm Quai 2",LUCCHQ02,busStation,49.614200790184,6.16526376528239,23
27,17140101,RGTR,"LUX Pulvermuehle, Hammer Dällchen",LUPHAM01,busStation,49.6086007125226,6.15044335017774,521
29,24480104,RGTR,"LUX Gare, Rocade quai 4",LUGARO04,busStation,49.600340554214,6.13654352814067,392
30,11600101,RGTR,"LUX Verlorenkost, Al Molkerei",LUVMOL01,busStation,49.605593634626,6.13687240929756,36
35,17140102,RGTR,"LUX Pulvermuehle, Hammer Dällchen",LUPHAM02,busStation,49.6090179120358,6.15094509128859,80
37,26100403,RGTR,"LUX Bonnevoie, Lycée Bouneweg PE Quai 3",LUBPEC03,busStation,49.5902612561418,6.1393206220273,556
38,13660101,RGTR,"LUX Hamm, Ronndréisch",HARONN01,busStation,49.6148963430022,6.17383550778575,951
39,23160101,RGTR,"LUX Verlorenkost, Patton",LUVPAT01,busStation,49.6078097565471,6.1420862563965,423
40,24480103,RGTR,"LUX Gare, Rocade quai 3",LUGARO03,busStation,49.6002088823415,6.13667582061614,607
42,11600102,RGTR,"LUX Verlorenkost, Al Molkerei",LUVMOL02,busStation,49.605599109249,6.13709358077878,975
43,23160102,RGTR,"LUX Verlorenkost, Patton",LUVPAT02,busStation,49.6077509709507,6.1422558223044,997
44,13660102,RGTR,"LUX Hamm, Ronndréisch",HARONN02,busStation,49.6148475740376,6.17515368346658,148
57,13190202,RGTR,"LUX Kalchesbruck, Reno",LUKARE02,busStation,49.6220988191571,6.18808349971176,766
7,54140301,RGTR,"CANACH, Huehlgaass",CAHUEH01,busStation,49.6081033772306,6.31582271580637,849
9,54250101,RGTR,"GOSTINGEN, Bei der Kiirch",GOKIIR01,busStation,49.6221666569575,6.35379528076737,704
14,54140101,RGTR,"CANACH, Post",CAPOST01,busStation,49.609398438618,6.32434868241793,329
15,69330201,RGTR,"MENSDORF, rue de Roodt/Syre",MERURS01,busStation,49.6590970631529,6.30319135243067,643
16,69330101,RGTR,"MENSDORF, Ennen am Duerf",MEENNE01,busStation,49.6544122075519,6.30328413513239,830
18,69300101,RGTR,"MENSDORF, Uewen am Duerf",MEUDUE01,busStation,49.653171975264,6.30604086593764,160
19,54140102,RGTR,"CANACH, Post",CAPOST02,busStation,49.6093964891072,6.32465335716956,426
20,54100201,RGTR,"BEYREN, An der Fuert",BEFUER01,busStation,49.6326500671111,6.33354530859643,987
21,54250102,RGTR,"GOSTINGEN, Bei der Kiirch",GOKIIR02,busStation,49.622161784305,6.35397556323445,103
22,54100101,RGTR,"BEYREN, Op der Bréck",BEOBRÉ01,busStation,49.6302119876692,6.33549282943968,428
23,54250201,RGTR,"GOSTINGEN, Am Ënnerduerf",GOËNNE01,busStation,49.6194666513629,6.35295847402403,347
25,54250202,RGTR,"GOSTINGEN, Am Ënnerduerf",GOËNNE02,busStation,49.6196250926226,6.35319912862851,726
26,54140302,RGTR,"CANACH, Huehlgaass",CAHUEH02,busStation,49.6079968430674,6.31588394395098,145
27,54140202,RGTR,"CANACH, Weber",CAWEBE02,busStation,49.6087793059345,6.32169689216491,363
28,54100102,RGTR,"BEYREN, Op der Bréck",BEOBRÉ02,busStation,49.6296640948596,6.33631217105724,408
29,54100202,RGTR,"BEYREN, An der Fuert",BEFUER02,busStation,49.6331820877008,6.33359934782452,947
30,69300102,RGTR,"MENSDORF, Uewen am Duerf",MEUDUE02,busStation,49.6536513459687,6.30576496845852,598
32,69330105,RGTR,"MENSDORF, Ennen am Duerf (r. église)",MEENNE05,busStation,49.6548009822771,6.30220951058873,133
33,69330202,RGTR,"MENSDORF, rue de Roodt/Syre",MERURS02,busStation,49.6590406218854,6.30347163678385,594
1,69470101,RGTR,"NIEDERANVEN, P. A. S. - Bombicht",NIBOMB01,busStation,49.6438237051619,6.26457992940167,116
2,53660201,RGTR,"MUNSBACH, Minsber Baach",MUMINS01,busStation,49.6339334217581,6.26710115855322,400
3,53670301,RGTR,"SCHUTTRANGE, Um Grousbuer",SCGROU01,busStation,49.6179303200755,6.26220903032642,297
5,53260202,RGTR,"CONTERN, I.E.E.",COI.E.02,busStation,49.5934540421492,6.22195076376956,103
6,69470201,RGTR,"NIEDERANVEN, P. A. S. - Aalbaach",NIAALB01,busStation,49.6443144649236,6.26783581637154,593
7,53660202,RGTR,"MUNSBACH, Minsber Baach",MUMINS02,busStation,49.633975075972,6.26696031522357,508
8,53660102,RGTR,"MUNSBACH, Kulturzentrum",MUKULT02,busStation,49.6303667835692,6.26768866049186,734
9,53670402,RGTR,"SCHUTTRANGE, Kiircheplaz",SCKIRP02,busStation,49.6235850343365,6.26774970784102,73
10,53670101,RGTR,"SCHUTTRANGE, Kräizung",SCKREI01,busStation,49.6209953991762,6.26590059588143,97
11,53600101,RGTR,"SCHRASSIG, Schwaarz Kaz",SSSCHW01,busStation,49.612994608957,6.25892751438594,189
12,53100201,RGTR,"CONTERN, Millewee",COMILW01,busStation,49.5867633312387,6.23106263046859,603
13,53530301,RGTR,"OETRANGE, Gare",OEGARE01,busStation,49.6024724212875,6.25907492637458,93
14,53550101,RGTR,"OETRANGE, Kurzebierg",OEKURZ01,busStation,49.5949851999486,6.26011766417688,560
15,53300201,RGTR,"MOUTFORT, Kapell",MOKAPE01,busStation,49.5876419209316,6.25888254693089,577
16,53670401,RGTR,"SCHUTTRANGE, Kiircheplaz",SCKIRP01,busStation,49.6239040612191,6.26792572908507,268
17,53390202,RGTR,"MOUTFORT, Syrbréck",MOSYRB02,busStation,49.5872787198925,6.25570636935448,92
18,53390102,RGTR,"MOUTFORT, Juxgaass",MOJUXG02,busStation,49.5880038797355,6.2513896986084,292
19,53390201,RGTR,"MOUTFORT, Syrbréck",MOSYRB01,busStation,49.587282785606,6.25549857330749,780
20,53320102,RGTR,"MOUTFORT, Millbech",MOMILL02,busStation,49.5879215804636,6.24603900166314,625
21,53260302,RGTR,"CONTERN, Ieselslach",COIESE02,busStation,49.5948442332049,6.22214854110667,964
22,53100202,RGTR,"CONTERN, Millewee",COMILW02,busStation,49.5870474650028,6.23128177973085,950
23,53240202,RGTR,"CONTERN, Läiteschbaach",COLAIT02,busStation,49.5992592345157,6.224679662724,442
24,53260201,RGTR,"CONTERN, I.E.E.",COI.E.01,busStation,49.5935601472171,6.22262287762221,619
25,53100102,RGTR,"CONTERN, Kiircheplaz",COKIIR02,busStation,49.5852657510706,6.22750823405964,731
27,53140202,RGTR,"CONTERN, Kraizgaass",COKRAI02,busStation,49.5847455198581,6.22569739054313,226
28,53670102,RGTR,"SCHUTTRANGE, Kräizung",SCKREI02,busStation,49.6211037052801,6.26629610660492,529
29,52800201,RGTR,"SANDWEILER, Gare",SAGARE01,busStation,49.5993710157882,6.21249292601232,363
30,53140102,RGTR,"CONTERN, Birewee",COBIRE02,busStation,49.5865668289666,6.22324162030299,210
31,53260301,RGTR,"CONTERN, Ieselslach",COIESE01,busStation,49.5948748367751,6.22229904233295,546
32,53140201,RGTR,"CONTERN, Kraizgaass",COKRAI01,busStation,49.5847665055939,6.22544713012125,68
33,53260102,RGTR,"CONTERN, Kuehne & Nagel",COKUEH02,busStation,49.59684121655,6.21540536261646,607
34,53240302,RGTR,"CONTERN, Paul Rischard",COPAUL02,busStation,49.6013367276368,6.22202859214827,515
35,53390101,RGTR,"MOUTFORT, Juxgaass",MOJUXG01,busStation,49.587976809033,6.25176484829029,974
36,53100101,RGTR,"CONTERN, Kiircheplaz",COKIIR01,busStation,49.5852440984518,6.22773085925474,656
37,53240201,RGTR,"CONTERN, Läiteschbaach",COLAIT01,busStation,49.5992835040062,6.22494126923046,660
38,53240301,RGTR,"CONTERN, Paul Rischard",COPAUL01,busStation,49.601505765432,6.22194977155013,933
39,53260101,RGTR,"CONTERN, Kuehne & Nagel",COKUEH01,busStation,49.5967250894125,6.21543966103821,313
40,53660101,RGTR,"MUNSBACH, Kulturzentrum",MUKULT01,busStation,49.6304518897348,6.26786394747845,703
41,53140101,RGTR,"CONTERN, Birewee",COBIRE01,busStation,49.586411086278,6.22349954465631,802
42,53320101,RGTR,"MOUTFORT, Millbech",MOMILL01,busStation,49.5877246834023,6.24570414426116,461
43,53300202,RGTR,"MOUTFORT, Kapell",MOKAPE02,busStation,49.5881685372841,6.25832716961412,551
44,53550102,RGTR,"OETRANGE, Kurzebierg",OEKURZ02,busStation,49.5948893182447,6.26024759955167,758
45,53530302,RGTR,"OETRANGE, Gare",OEGARE02,busStation,49.6025122894856,6.25923879579382,882
46,53600102,RGTR,"SCHRASSIG, Schwaarz Kaz",SSSCHW02,busStation,49.6129616202038,6.25905397197736,22
47,53670302,RGTR,"SCHUTTRANGE, Um Grousbuer",SCGROU02,busStation,49.6180739213351,6.26257483676441,852
2,53140402,RGTR,"CONTERN, Rond Point Z.I.",CORPZI02,busStation,49.59309287008,6.21553589349371,412
3,69610101,RGTR,"SENNINGEN, Duerfplaz",SEDUER01,busStation,49.645908660409,6.2387352104487,286
5,53140301,RGTR,"CONTERN, Weiergewann",COWEIE01,busStation,49.5957125456149,6.21411332394839,122
9,52800101,RGTR,"SANDWEILER, Schaedhaff",SASCHA01,busStation,49.6066967668326,6.20403188167416,912
26,53140302,RGTR,"CONTERN, Weiergewann",COWEIE02,busStation,49.5969500069647,6.21357219487397,170
27,53740102,RGTR,"MUNSBACH, Op der Gare",MUGARE02,busStation,49.6308503038586,6.26835410343704,988
28,69410202,RGTR,"NIEDERANVEN, Millen",NIMILL02,busStation,49.6498240153747,6.25962953235529,122
29,53700101,RGTR,"SCHUTTRANGE, Al Schëtter Mëtt",SCSCHË01,busStation,49.6217832479654,6.2733618859263,973
31,53140401,RGTR,"CONTERN, Rond Point Z.I.",CORPZI01,busStation,49.5940694696939,6.21574320993451,627
33,53740101,RGTR,"MUNSBACH, Op der Gare",MUGARE01,busStation,49.6306856247381,6.26976218421004,803
37,69470302,RGTR,"NIEDERANVEN, Jaques Lamort",NIJAQU02,busStation,49.6431848103525,6.26381223554595,13
38,69410201,RGTR,"NIEDERANVEN, Millen",NIMILL01,busStation,49.6495121865597,6.25975789540551,259
39,69410101,RGTR,"NIEDERANVEN, Minsbecherstrooss",NIMINS01,busStation,49.6512697637201,6.25686023735331,933
44,69610102,RGTR,"SENNINGEN, Duerfplaz",SEDUER02,busStation,49.6459698295025,6.23903654806901,581
47,69410102,RGTR,"NIEDERANVEN, Minsbecherstrooss",NIMINS02,busStation,49.6511699524448,6.25682428290883,582
48,69470301,RGTR,"NIEDERANVEN, Jaques Lamort",NIJAQU01,busStation,49.6428456956053,6.26392822909989,103
49,53650102,RGTR,"MUNSBACH, Parc d'Activité Syrdall 1",MUPARC02,busStation,49.6382604650887,6.2678561942102,530
51,53700102,RGTR,"SCHUTTRANGE, Al Schëtter Mëtt",SCSCHË02,busStation,49.6218618262686,6.27326056435998,427
59,52800102,RGTR,"SANDWEILER, Schaedhaff",SASCHA02,busStation,49.606950283446,6.20372665727393,249
2,69250102,RGTR,"FLAXWEILER, Op der Bréck",FLBRÉC02,busStation,49.6664690893943,6.34264554811429,810
3,54340102,RGTR,"NIEDERDONVEN, Beim Schmatt",NISCHM02,busStation,49.6356036971912,6.4093032141251,795
8,69250402,RGTR,"FLAXWEILER, Faubourg",FLFAUB02,busStation,49.6626635325152,6.34616528946482,553
12,54340202,RGTR,"NIEDERDONVEN, Op der Bréck",NIBRÉC02,busStation,49.6384417995017,6.40548174373613,11
14,54330101,RGTR,"NIEDERDONVEN, Beim Festsall",NIFEST01,busStation,49.636157313594,6.40470284830665,235
17,54330201,RGTR,"NIEDERDONVEN, Bei der Kapell",NIKAPE01,busStation,49.634330710235,6.40268078446666,88
18,69250201,RGTR,"FLAXWEILER, Beim Knuppeneck",FLKNUP01,busStation,49.6650039748906,6.34387576811201,336
21,54330102,RGTR,"NIEDERDONVEN, Beim Festsall",NIFEST02,busStation,49.636140273808,6.40474530878555,513
22,54340201,RGTR,"NIEDERDONVEN, Op der Bréck",NIBRÉC01,busStation,49.638393161144,6.40571981511135,843
24,54350102,RGTR,"OBERDONVEN, Am Duerf",OBAMDU02,busStation,49.6498962793731,6.3995798121722,546
26,69250302,RGTR,"FLAXWEILER, Buchholz",FLBUCH02,busStation,49.6614475499855,6.36183640784561,48
29,69250202,RGTR,"FLAXWEILER, Beim Knuppeneck",FLKNUP02,busStation,49.6654195044616,6.34395014838339,157
36,54350101,RGTR,"OBERDONVEN, Am Duerf",OBAMDU01,busStation,49.6495740516006,6.39965241065273,824
40,69250101,RGTR,"FLAXWEILER, Op der Bréck",FLBRÉC01,busStation,49.6662997316541,6.34232213641636,617
50,69250301,RGTR,"FLAXWEILER, Buchholz",FLBUCH01,busStation,49.661318769914,6.36210669053651,773
52,69250401,RGTR,"FLAXWEILER, Faubourg",FLFAUB01,busStation,49.6622931491527,6.34649034693337,66
53,54340101,RGTR,"NIEDERDONVEN, Beim Schmatt",NISCHM01,busStation,49.6355810795009,6.40909664549646,186
1,62300502,RGTR,"BECH, Bei der Gemeng",BEBGEM02,busStation,49.7515939390739,6.362486523436,208
7,68370301,RGTR,"BROUCH (WECKER), Gaerleck",BRGAER01,busStation,49.7314582116044,6.34740991050451,815
8,62350101,RGTR,"BEIDWEILER, Op der Gare",BEOPGA01,busStation,49.7322323894672,6.3022749171837,913
11,62350201,RGTR,"BEIDWEILER, Am Duerf",BEADUE01,busStation,49.7282007534946,6.30144380212666,113
12,62460201,RGTR,"RIPPIG, Rippig",RIRIPP01,busStation,49.7381080947816,6.32247846178569,606
14,62430101,RGTR,"HEMSTAL, Kierch",HEKIER01,busStation,49.7393555822982,6.33365337690269,237
15,62430201,RGTR,"HEMSTAL, Am Ieweschten Duerf",HEIEDU01,busStation,49.7412764171721,6.33815670934789,236
17,62550101,RGTR,"ZITTIG, Kapell",ZIKAPE01,busStation,49.7446756762115,6.34280170125016,928
19,62550201,RGTR,"ZITTIG, Moulin",ZIMOUL01,busStation,49.7358853046013,6.34353188530155,288
20,62300101,RGTR,"BECH, Beiwerwiss",BEBEIW01,busStation,49.7483910967608,6.36365992547402,232
21,62300501,RGTR,"BECH, Bei der Gemeng",BEBGEM01,busStation,49.7518059620392,6.36271105418819,367
33,68370302,RGTR,"BROUCH (WECKER), Gaerleck",BRGAER02,busStation,49.7315606297043,6.34716838637314,250
44,62430202,RGTR,"HEMSTAL, Am Ieweschten Duerf",HEIEDU02,busStation,49.7406859899067,6.33595413362972,581
50,62300102,RGTR,"BECH, Beiwerwiss",BEBEIW02,busStation,49.7483780069223,6.3634801497521,419
51,62550202,RGTR,"ZITTIG, Moulin",ZIMOUL02,busStation,49.7358528644816,6.34368633702144,816
52,62550102,RGTR,"ZITTIG, Kapell",ZIKAPE02,busStation,49.7447488272838,6.34285323301113,555
53,62430102,RGTR,"HEMSTAL, Kierch",HEKIER02,busStation,49.7393803012756,6.33355485444687,160
54,62460202,RGTR,"RIPPIG, Rippig",RIRIPP02,busStation,49.7381764447549,6.32232201078624,389
55,62350102,RGTR,"BEIDWEILER, Op der Gare",BEOPGA02,busStation,49.7323116347476,6.30220112641107,267
2,65800101,RGTR,"ROSPORT, Centrale Electrique",ROCENT01,busStation,49.7933383786428,6.50721316316377,185
10,65600102,RGTR,"HINKEL, Schiltzhaus",HISCHI02,busStation,49.7860954223834,6.50840483605345,360
11,67930101,RGTR,"GREVENMACHER, Peiperleksgaart",GRPEIP02,busStation,49.6841731191645,6.44938436153276,677
14,65800202,RGTR,"ROSPORT, Lokal",ROLOKA02,busStation,49.8045812637189,6.5037861771681,929
18,65600101,RGTR,"HINKEL, Schiltzhaus",HISCHI01,busStation,49.78616071219,6.50851263773425,95
40,65800102,RGTR,"ROSPORT, Centrale Electrique",ROCENT02,busStation,49.7933162240442,6.50701975538543,396
51,67930102,RGTR,"GREVENMACHER, Peiperleksgaart",GRPEIP01,busStation,49.684103199637,6.44906912647029,656
13,69510101,RGTR,"OLINGEN, Kéisbierg",OLKÉIS01,busStation,49.6796533109278,6.31945313799037,767
18,69510102,RGTR,"OLINGEN, Kéisbierg",OLKÉIS02,busStation,49.6793969238168,6.31964747297455,407
2,49002502,RGTR,"(D) NITTEL, Bahnhof",ANIBAH02,busStation,49.6539238158721,6.4418351823029,704
6,49002501,RGTR,"(D) NITTEL, Bahnhof",ANIBAH01,busStation,49.6539052326852,6.44180844410191,329
1,67250102,RGTR,"GREVENMACHER, Op der Flohr",GRFLOH02,busStation,49.688207269037,6.44752307403049,93
3,67250201,RGTR,"GREVENMACHER, Stadion",GRSTAD01,busStation,49.6859298112185,6.44786424402878,230
4,67250101,RGTR,"GREVENMACHER, Op der Flohr",GRFLOH01,busStation,49.6882689464739,6.44746437757374,322
7,66710101,RGTR,"MERTERT, Beckius",MEBECK01,busStation,49.703954738805,6.48181808661901,48
8,66840201,RGTR,"MERTERT, Parc",MEPARC01,busStation,49.7029235317873,6.47660069485586,189
9,66840101,RGTR,"MERTERT, Eglise",MEEGLI01,busStation,49.7007032052326,6.48080731605391,402
14,66150101,RGTR,"WASSERBILLIG, Celtes",WACELT01,busStation,49.7176928827699,6.4976457099759,445
15,66470101,RGTR,"WASSERBILLIG, Roses",WAROSE01,busStation,49.7150180575657,6.4958409128885,792
18,66710102,RGTR,"MERTERT, Beckius",MEBECK02,busStation,49.7044618629806,6.48197217781673,110
19,66840102,RGTR,"MERTERT, Eglise",MEEGLI02,busStation,49.7009700659674,6.48066868213961,225
20,66840202,RGTR,"MERTERT, Parc",MEPARC02,busStation,49.7023869471678,6.47757167501904,748
6,54290201,RGTR,"HËTTERMILLEN, Hëttermillen quai 1",HUHËTT01,busStation,49.588309344706,6.37332718311431,640
9,55490201,RGTR,"REMICH, Caves St. Martin",RECAVE01,busStation,49.5532844567888,6.38035124941759,251
10,54010301,RGTR,"AHN, Op der Musel",AHMUSE01,busStation,49.625573284616,6.42220214580877,330
11,54500302,RGTR,"STADTBREDIMUS, Schleis",STSCHL02,busStation,49.5668530463101,6.36263926388474,649
13,55700102,RGTR,"REMICH, Maatebierg",REMAAT02,busStation,49.5488586635859,6.37639857978508,306
14,54800302,RGTR,"WORMELDANGE, Erdkaul",WOERDK02,busStation,49.6122133824229,6.40687517757165,729
15,54010102,RGTR,"AHN, Alphonse Steinès",AHALPH02,busStation,49.6267406885083,6.42291603624458,559
16,54810102,RGTR,"WORMELDANGE, Kellerei",WOKELL02,busStation,49.6141718689217,6.41077246381058,626
18,54800202,RGTR,"WORMELDANGE, Gewân",WOGEWÂ02,busStation,49.6054775803036,6.40216625522616,75
19,54160102,RGTR,"EHNEN, Ieselsbréck",EHIESE02,busStation,49.6008299645262,6.38793519549966,209
20,54160202,RGTR,"EHNEN, Bromelt",EHBROM02,busStation,49.5971672590151,6.37992359236306,181
21,54500301,RGTR,"STADTBREDIMUS, Schleis",STSCHL01,busStation,49.5667696592604,6.36253310429037,926
22,54500201,RGTR,"STADTBREDIMUS, Vinsmoselle",STVINS01,busStation,49.5642642613685,6.36865704294332,347
23,54800201,RGTR,"WORMELDANGE, Gewân",WOGEWÂ01,busStation,49.6057808908261,6.40165178548786,105
24,54500101,RGTR,"STADTBREDIMUS, Wandmillen",STWAND01,busStation,49.562294690838,6.37303660647571,457
25,55700101,RGTR,"REMICH, Maatebierg",REMAAT01,busStation,49.5487231557566,6.37597721351844,107
26,55530101,RGTR,"REMICH, Gare",REGARE01,busStation,49.5427645482613,6.36831949374293,130
27,55490202,RGTR,"REMICH, Caves St. Martin",RECAVE02,busStation,49.5534068974234,6.38059360112074,299
28,54500102,RGTR,"STADTBREDIMUS, Wandmillen",STWAND02,busStation,49.5630404328765,6.37180712244164,90
31,54500202,RGTR,"STADTBREDIMUS, Vinsmoselle",STVINS02,busStation,49.5643492143567,6.36883227919354,713
32,54160201,RGTR,"EHNEN, Bromelt",EHBROM01,busStation,49.5974493403297,6.38046208978941,483
33,54160101,RGTR,"EHNEN, Puddel",EHPUDD01,busStation,49.6007207535488,6.38708286493514,421
34,54800301,RGTR,"WORMELDANGE, Op der Bréck",WOERDK01,busStation,49.6120832466916,6.4066882615745,386
35,54810101,RGTR,"WORMELDANGE, Kellerei",WOKELL01,busStation,49.6140922377684,6.41083206589068,263
36,54010302,RGTR,"AHN, Op der Musel",AHMUSE02,busStation,49.6255593199124,6.42238291248536,849
37,54010101,RGTR,"AHN, Alphonse Steinès",AHALPH01,busStation,49.6280985791138,6.42410462652642,703
1,55330102,RGTR,"REMICH, Piscine",REPISC02,busStation,49.5396040295366,6.36424532554088,221
2,54700102,RGTR,"WELLENSTEIN, Rte de Mondorf",WEMOND02,busStation,49.5236471515795,6.33804485642419,880
3,58860101,RGTR,"HESPERANGE, Am Keller",HEKELL01,busStation,49.573334759674,6.15739595256513,405
4,57520101,RGTR,"FRISANGE, Hau",FRHAU_01,busStation,49.5223003452347,6.18545444191033,500
5,15080101,RGTR,"HOWALD, Jhangeli",HOJHAN01,busStation,49.5862355166267,6.1435138188242,459
6,26110101,RGTR,"LUX Bonnevoie, Dernier Sol",LUVDER01,busStation,49.5949716249404,6.13662285001324,869
7,16160114,RGTR,"LUX Gare, Routière CFL quai 102",LUGARC02,busStation,49.599249841338,6.13318860465577,524
8,26100201,RGTR,"LUX Bonnevoie, Hippodrome",LUVHIP01,busStation,49.5930930995624,6.13923790361342,562
9,57500102,RGTR,"FRISANGE, Op der Kreizong",FRKREI02,busStation,49.5157945993715,6.18872982263264,126
10,26100301,RGTR,"LUX Bonnevoie, Neufchâteau",LUVNEU01,busStation,49.5897824830131,6.14142446046777,433
11,56700302,RGTR,"ALTWIES, Beckeschmillen",ALBECK02,busStation,49.5094162456661,6.2500790300888,300
12,58850201,RGTR,"HOWALD, Am Houwaldsbierg",HOHOUW01,busStation,49.5816284956503,6.14858424259533,361
13,58850101,RGTR,"HESPERANGE, Wollefsmillen",HEWOLL01,busStation,49.5770481828476,6.15365213295693,1
